Date,Time,Acc. Corrected Meter Reading (Sm3),Acc. Uncorrected Meter Reading (m3),Consumption (Sm3),Consumption (m3),Pressure (kPa),Temperature (°C),Conversion Factor,Contractual Conversion Factor,Z Factor
17/09/2023,5,"1,740.43","5,538.20","1,234.22",255.0278,501.44,23.74,4.8395,5.0226,0
17/09/2023,6,"1,741.66","5,538.46","1,223.32",253.0696,501.05,23.82,4.8339,5.0226,0
17/09/2023,7,"1,742.81","5,538.70","1,156.16",239.0789,501.62,23.91,4.8359,5.0226,0
17/09/2023,8,"1,743.72","5,538.88",910.835,187.5267,503.17,23.93,4.8571,5.0226,0
17/09/2023,9,"1,744.77","5,539.10","1,044.34",215.6435,502.04,23.92,4.8429,5.0226,0
17/09/2023,10,"1,745.76","5,539.31",996.5091,205.9736,502.43,24.29,4.838,5.0226,0
17/09/2023,11,"1,746.77","5,539.51","1,004.06",208.0574,502.21,25.13,4.8259,5.0226,0
17/09/2023,12,"1,748.02","5,539.77","1,247.85",260.0112,500.11,25.42,4.7992,5.0226,0
17/09/2023,13,"1,749.18","5,540.02","1,160.09",241.5579,501.31,25.92,4.8025,5.0226,0
17/09/2023,14,"1,750.20","5,540.23","1,020.19",213.0931,500.99,26.7,4.7875,5.0226,0
17/09/2023,15,"1,751.26","5,540.45","1,061.57",221.6515,500.86,26.42,4.7894,5.0226,0
17/09/2023,16,"1,752.37","5,540.68","1,112.40",231.291,501.79,25.82,4.8095,5.0226,0
17/09/2023,17,"1,753.48","5,540.91","1,106.74",230.5441,500.94,25.84,4.8006,5.0226,0
17/09/2023,18,"1,754.54","5,541.13","1,066.80",221.7894,501.01,25.25,4.81,5.0226,0
17/09/2023,19,"1,755.60","5,541.35","1,055.26",219.103,500.98,24.82,4.8163,5.0226,0
17/09/2023,20,"1,756.46","5,541.53",865.2352,178.9014,501.89,24.42,4.8364,5.0226,0
17/09/2023,21,"1,757.33","5,541.71",863.7001,178.8569,501.32,24.12,4.829,5.0226,0
17/09/2023,22,"1,758.34","5,541.92","1,009.89",208.6365,501.68,23.72,4.8404,5.0226,0
17/09/2023,23,"1,759.23","5,542.10",893.5714,184.0459,502.5,23.6,4.8552,5.0226,0
18/09/2023,0,"1,760.45","5,542.36","1,218.72",252.1986,500.25,23.49,4.8324,5.0226,0
18/09/2023,1,"1,761.62","5,542.60","1,168.57",241.4712,500.99,23.61,4.8394,5.0226,0
18/09/2023,2,"1,762.75","5,542.83","1,127.75",232.9232,501.28,23.56,4.8417,5.0226,0
18/09/2023,3,"1,763.85","5,543.06","1,108.05",228.5803,501.72,23.45,4.8475,5.0226,0
18/09/2023,4,"1,764.67","5,543.23",812.9966,167.6099,501.82,23.61,4.8505,5.0226,0
18/09/2023,5,"1,765.51","5,543.40",845.1602,174.3693,501.68,23.71,4.847,5.0226,0
18/09/2023,6,"1,766.56","5,543.62","1,048.62",216.1769,501.54,23.15,4.8507,5.0226,0
18/09/2023,7,"1,767.75","5,543.86","1,189.38",245.2832,501.35,23.12,4.849,5.0226,0
18/09/2023,8,"1,768.71","5,544.06",958.4254,197.3644,501.86,23.02,4.8561,5.0226,0
18/09/2023,9,"1,769.81","5,544.29","1,102.15",227.5522,500.98,23.21,4.8435,5.0226,0
18/09/2023,10,"1,771.00","5,544.53","1,187.59",245.939,500.49,23.9,4.8288,5.0226,0
18/09/2023,11,"1,772.14","5,544.77","1,141.25",236.8979,500.8,24.75,4.8175,5.0226,0
18/09/2023,12,"1,773.20","5,544.99","1,063.58",221.8265,500.46,25.89,4.7946,5.0226,0
18/09/2023,13,"1,774.28","5,545.22","1,074.87",224.4381,500.43,26.29,4.7892,5.0226,0
18/09/2023,14,"1,775.44","5,545.46","1,164.70",244.0421,499.5,26.76,4.7726,5.0226,0
18/09/2023,15,"1,776.59","5,545.70","1,145.08",240.3889,499.7,27.31,4.7635,5.0226,0
18/09/2023,16,"1,777.86","5,545.97","1,271.19",267.1086,498.89,27.16,4.7591,5.0226,0
18/09/2023,17,"1,779.09","5,546.23","1,229.32",257.8956,499.44,26.97,4.7667,5.0226,0
18/09/2023,18,"1,780.18","5,546.45","1,087.25",227.1141,500.77,26.55,4.7872,5.0226,0
18/09/2023,19,"1,781.19","5,546.66","1,017.05",211.8198,500.64,25.75,4.8015,5.0226,0
18/09/2023,20,"1,782.08","5,546.85",892.4398,185.2381,500.45,24.72,4.8178,5.0226,0
18/09/2023,21,"1,783.02","5,547.04",937.8814,194.2249,500.82,24.06,4.8288,5.0226,0
18/09/2023,22,"1,784.06","5,547.26","1,035.64",214.2573,500.95,23.84,4.8336,5.0226,0
18/09/2023,23,"1,785.11","5,547.48","1,056.15",218.1826,501.22,23.61,4.8407,5.0226,0
19/09/2023,0,"1,786.18","5,547.70","1,064.41",219.7135,501.37,23.46,4.8445,5.0226,0
19/09/2023,1,"1,787.23","5,547.91","1,051.22",217.2551,500.88,23.64,4.8386,5.0226,0
19/09/2023,2,"1,788.40","5,548.15","1,165.71",241.359,499.95,23.44,4.8298,5.0226,0
19/09/2023,3,"1,789.41","5,548.36","1,009.96",208.4515,501.2,23.45,4.8451,5.0226,0
19/09/2023,4,"1,790.27","5,548.54",859.8318,178.0977,499.98,23.81,4.8279,5.0226,0
19/09/2023,5,"1,791.08","5,548.71",816.8952,168.8211,500.69,23.62,4.8388,5.0226,0
19/09/2023,6,"1,792.10","5,548.92","1,015.67",209.6941,501.21,23.52,4.8436,5.0226,0
19/09/2023,7,"1,793.13","5,549.13","1,034.75",213.5858,500.83,23.18,4.8446,5.0226,0
19/09/2023,8,"1,794.08","5,549.33",948.9332,195.6496,501.15,23.02,4.8502,5.0226,0
19/09/2023,9,"1,795.27","5,549.58","1,189.50",246.6373,499.29,23.55,4.8229,5.0226,0
19/09/2023,10,"1,796.40","5,549.81","1,130.59",234.9906,499.5,24.23,4.8112,5.0226,0
19/09/2023,11,"1,797.64","5,550.07","1,235.06",257.1759,499.29,24.68,4.8024,5.0226,0
19/09/2023,12,"1,798.79","5,550.31","1,151.65",240.7384,499,25.53,4.7838,5.0226,0
19/09/2023,13,"1,799.99","5,550.56","1,202.49",252.5208,497.79,26.2,4.7619,5.0226,0
19/09/2023,14,"1,801.21","5,550.82","1,215.56",255.4828,498.06,26.7,4.7579,5.0226,0
19/09/2023,15,"1,802.39","5,551.07","1,188.38",249.7693,498.33,26.87,4.7579,5.0226,0
19/09/2023,16,"1,803.51","5,551.30","1,116.83",234.456,498.75,26.87,4.7635,5.0226,0
19/09/2023,17,"1,804.85","5,551.58","1,335.79",280.6193,496.92,25.94,4.7602,5.0226,0
19/09/2023,18,"1,806.04","5,551.83","1,192.10",247.8115,498.97,24.11,4.8105,5.0226,0
19/09/2023,19,"1,807.33","5,552.10","1,293.96",269.0294,498.42,23.75,4.8097,5.0226,0
19/09/2023,20,"1,808.25","5,552.29",919.1327,190.0636,500.81,23.79,4.8359,5.0226,0
19/09/2023,21,"1,809.27","5,552.50","1,013.62",209.9539,499.72,23.61,4.8278,5.0226,0
19/09/2023,22,"1,810.30","5,552.71","1,030.82",213.1948,500.68,23.58,4.8351,5.0226,0
19/09/2023,23,"1,811.37","5,552.93","1,070.87",222.0343,499.71,23.81,4.823,5.0226,0
20/09/2023,0,"1,812.29","5,553.12",918.2559,190.4917,499.85,23.86,4.8205,5.0226,0
20/09/2023,1,"1,813.33","5,553.34","1,048.58",216.8906,500.12,23.39,4.8346,5.0226,0
20/09/2023,2,"1,814.31","5,553.54",978.3114,201.9122,500.5,23.07,4.8452,5.0226,0
20/09/2023,3,"1,815.21","5,553.73",899.9531,185.511,500.94,22.9,4.8512,5.0226,0
20/09/2023,4,"1,816.20","5,553.93",989.8286,204.5762,500.32,23.12,4.8384,5.0226,0
20/09/2023,5,"1,817.13","5,554.12",927.4891,191.6584,500.4,23.14,4.8393,5.0226,0
20/09/2023,6,"1,818.36","5,554.38","1,234.02",255.6477,498.77,22.91,4.827,5.0226,0
20/09/2023,7,"1,819.61","5,554.64","1,245.14",257.6552,499.13,22.88,4.8326,5.0226,0
20/09/2023,8,"1,820.61","5,554.84",997.3219,205.8006,500.32,22.87,4.8461,5.0226,0
20/09/2023,9,"1,821.80","5,555.09","1,188.76",246.3947,498.9,23.24,4.8246,5.0226,0
20/09/2023,10,"1,822.92","5,555.32","1,128.12",234.3902,499.04,24.06,4.813,5.0226,0
20/09/2023,11,"1,824.15","5,555.58","1,227.72",256.1437,498.21,24.71,4.7931,5.0226,0
20/09/2023,12,"1,825.53","5,555.87","1,375.36",288.6314,496.32,25.31,4.7651,5.0226,0
20/09/2023,13,"1,826.78","5,556.13","1,251.23",262.6684,497.22,25.87,4.7635,5.0226,0
20/09/2023,14,"1,828.01","5,556.39","1,236.53",260.1099,497.05,26.34,4.7539,5.0226,0
20/09/2023,15,"1,829.44","5,556.69","1,428.28",300.7522,495.49,25.81,4.749,5.0226,0
20/09/2023,16,"1,830.70","5,556.95","1,255.32",261.2579,500.11,24.98,4.8049,5.0226,0
20/09/2023,17,"1,832.12","5,557.25","1,426.33",293.1299,505.04,24.27,4.8659,5.0226,0
20/09/2023,18,"1,833.35","5,557.50","1,226.20",250.129,507.07,23.36,4.9023,5.0226,0
20/09/2023,19,"1,834.34","5,557.70",988.5457,201.2318,507.79,23.15,4.9125,5.0226,0
20/09/2023,20,"1,835.28","5,557.89",945.6323,191.9882,508.53,22.89,4.9255,5.0226,0
20/09/2023,21,"1,836.23","5,558.08",949.6501,193.0346,507.75,22.87,4.9196,5.0226,0
20/09/2023,22,"1,837.26","5,558.29","1,025.11",208.3393,508.08,22.92,4.9204,5.0226,0
20/09/2023,23,"1,838.17","5,558.48",906.9558,184.2582,508.45,23,4.9222,5.0226,0
21/09/2023,0,"1,839.33","5,558.71","1,159.83",236.6759,506.4,23.11,4.9005,5.0226,0
21/09/2023,1,"1,840.34","5,558.92","1,009.44",205.2439,507.95,22.99,4.9183,5.0226,0
21/09/2023,2,"1,841.48","5,559.15","1,147.98",233.573,507.48,22.81,4.9149,5.0226,0
21/09/2023,3,"1,842.42","5,559.34",932.0907,189.1298,508.33,22.68,4.9283,5.0226,0
21/09/2023,4,"1,843.37","5,559.53",958.0156,194.3456,508.49,22.64,4.9294,5.0226,0
21/09/2023,5,"1,844.32","5,559.73",944.0511,191.7302,508.1,22.71,4.9239,5.0226,0
21/09/2023,6,"1,845.44","5,559.96","1,121.72",228.5706,506.74,22.86,4.9075,5.0226,0
21/09/2023,7,"1,846.62","5,560.20","1,182.40",241.0483,506.71,22.94,4.9052,5.0226,0
21/09/2023,8,"1,847.70","5,560.42","1,078.92",219.555,507.77,23.04,4.9141,5.0226,0
21/09/2023,9,"1,848.92","5,560.67","1,219.60",249.3133,506.19,23.36,4.8918,5.0226,0
21/09/2023,10,"1,850.25","5,560.94","1,327.04",272.2227,505.19,23.87,4.8748,5.0226,0
21/09/2023,11,"1,851.44","5,561.18","1,194.07",245.0395,506.38,24.7,4.873,5.0226,0
21/09/2023,12,"1,852.68","5,561.44","1,233.30",253.9878,505.36,25.06,4.8558,5.0226,0
21/09/2023,13,"1,853.93","5,561.70","1,256.91",259.188,505.05,25.26,4.8494,5.0226,0
21/09/2023,14,"1,855.13","5,561.94","1,194.93",246.8354,505.3,25.94,4.841,5.0226,0
21/09/2023,15,"1,856.23","5,562.17","1,107.59",229.051,505.66,26.46,4.8356,5.0226,0
21/09/2023,16,"1,857.48","5,562.43","1,246.50",258.6803,503.87,26.42,4.8187,5.0226,0
21/09/2023,17,"1,858.82","5,562.71","1,335.81",276.7455,503.84,25.8,4.8268,5.0226,0
21/09/2023,18,"1,860.19","5,562.99","1,375.21",284.5158,503.32,25.23,4.8335,5.0226,0
21/09/2023,19,"1,861.35","5,563.23","1,153.70",237.6243,505.25,25.01,4.8552,5.0226,0
21/09/2023,20,"1,862.17","5,563.40",822.0236,168.9385,506.38,25.16,4.8658,5.0226,0
21/09/2023,21,"1,863.14","5,563.60",977.1412,200.6845,506.08,24.85,4.869,5.0226,0
21/09/2023,22,"1,864.49","5,563.87","1,340.48",275.8326,504.57,24.36,4.8597,5.0226,0
21/09/2023,23,"1,865.59","5,564.10","1,105.55",226.0692,507,23.92,4.8903,5.0226,0
22/09/2023,0,"1,866.67","5,564.32","1,082.21",221.0687,506.6,23.43,4.8953,5.0226,0
22/09/2023,1,"1,867.86","5,564.56","1,187.72",242.6809,506.15,23.28,4.8942,5.0226,0
22/09/2023,2,"1,869.01","5,564.80","1,150.81",234.5095,506.7,22.82,4.9073,5.0226,0
22/09/2023,3,"1,870.30","5,565.06","1,292.12",263.8397,505.48,22.68,4.8974,5.0226,0
22/09/2023,4,"1,871.26","5,565.26",954.0637,194.2578,506.72,22.66,4.9113,5.0226,0
22/09/2023,5,"1,872.17","5,565.44",910.151,184.8833,507.83,22.66,4.9228,5.0226,0
22/09/2023,6,"1,873.20","5,565.65","1,030.94",209.9506,506.77,22.67,4.9104,5.0226,0
22/09/2023,7,"1,874.33","5,565.88","1,129.70",230.4843,505.91,22.75,4.9014,5.0226,0
22/09/2023,8,"1,875.14","5,566.05",812.9963,165.4633,506.74,22.75,4.9135,5.0226,0
22/09/2023,9,"1,876.16","5,566.26","1,017.62",207.7763,506.06,22.98,4.8977,5.0226,0
22/09/2023,10,"1,877.27","5,566.48","1,115.58",228.0936,506.08,23.47,4.8909,5.0226,0
22/09/2023,11,"1,878.50","5,566.73","1,221.26",249.1664,508.04,23.84,4.9014,5.0226,0
22/09/2023,12,"1,879.64","5,566.96","1,138.91",232.5771,508.65,24.53,4.8969,5.0226,0
22/09/2023,13,"1,880.55","5,567.15",913.8554,186.9637,509.08,25.4,4.8879,5.0226,0
22/09/2023,14,"1,881.54","5,567.36",993.9338,203.8633,508.57,25.83,4.8755,5.0226,0
22/09/2023,15,"1,882.65","5,567.58","1,110.57",227.7074,508.74,25.79,4.8772,5.0226,0
22/09/2023,16,"1,883.77","5,567.81","1,118.90",229.5889,508.01,25.48,4.8735,5.0226,0
22/09/2023,17,"1,884.93","5,568.05","1,153.32",236.1899,508.01,24.96,4.883,5.0226,0
22/09/2023,18,"1,885.84","5,568.24",917.3212,187.2699,509.19,24.83,4.8984,5.0226,0
22/09/2023,19,"1,886.84","5,568.44",994.9095,202.9392,508.97,24.48,4.9025,5.0226,0
22/09/2023,20,"1,887.74","5,568.62",903.1,183.6866,509.88,24.27,4.9165,5.0226,0
22/09/2023,21,"1,888.67","5,568.81",930.7546,189.772,509.15,24.47,4.9046,5.0226,0
22/09/2023,22,"1,889.82","5,569.05","1,147.06",234.0833,508.64,24.25,4.9002,5.0226,0
22/09/2023,23,"1,890.93","5,569.27","1,106.67",225.8456,508.19,24.14,4.9001,5.0226,0
23/09/2023,0,"1,891.89","5,569.47",959.7811,195.3801,509.19,24.02,4.9124,5.0226,0
23/09/2023,1,"1,893.06","5,569.71","1,178.95",240.3979,508.15,23.83,4.9042,5.0226,0
23/09/2023,2,"1,894.05","5,569.91",989.1976,201.1582,509.35,23.84,4.9175,5.0226,0
23/09/2023,3,"1,895.06","5,570.11","1,003.71",204.0813,509.36,23.75,4.9182,5.0226,0
23/09/2023,4,"1,896.07","5,570.32","1,014.45",206.0877,509.28,23.45,4.9224,5.0226,0
23/09/2023,5,"1,897.13","5,570.54","1,059.86",214.9885,508.9,22.72,4.9299,5.0226,0
23/09/2023,6,"1,898.09","5,570.73",961.2439,194.4152,509.88,22.61,4.9443,5.0226,0
23/09/2023,7,"1,899.15","5,570.94","1,054.62",214.0539,508.49,22.7,4.9269,5.0226,0
23/09/2023,8,"1,900.15","5,571.15","1,000.03",202.5612,509.4,22.69,4.9369,5.0226,0
23/09/2023,9,"1,901.04","5,571.33",891.4022,180.7037,509.37,22.98,4.9329,5.0226,0
23/09/2023,10,"1,902.08","5,571.54","1,041.10",212.006,508.24,23.43,4.9107,5.0226,0
